1195628951.014, 230.005, 1000, 56.2, 15999436, Linux, 5.8, 1.0, 86.1, 14.88, 2, 18140, 1588, 11256848, 4071.10, 28.60, 4, 138.182, 4059816, 82.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 10.6, 17.46, 10.43, 370, 0, 51324, ON, 18004.18, 37.92, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628958.501, 230.005, 1000, 56.2, 15999436, Linux, 5.8, 1.0, 86.1, 14.88, 2, 18140, 1588, 11256848, 4071.10, 28.60, 4, 138.182, 4059816, 82.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 10.6, 17.46, 10.43, 370, 0, 51324, ON, 18004.18, 37.92, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628963.565, 230.005, 1000, 56.2, 15999436, Linux, 9.6, 8.1, 86.1, 15.99, 2, 18140, 1588, 11256848, 4071.10, 28.60, 4, 138.182, 4059816, 71.9, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 10.4, 20.59, 11.00, 370, 0, 51324, ON, 18004.18, 37.92, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628968.615, 230.005, 1000, 56.2, 15999436, Linux, 9.6, 8.1, 86.1, 15.99, 2, 18140, 1588, 11256848, 4071.10, 28.60, 4, 138.182, 4059816, 71.9, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 10.4, 20.59, 11.00, 370, 0, 51324, ON, 18004.18, 37.92, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628977.588, 230.005, 1000, 56.2, 15999436, Linux, 9.6, 8.1, 86.1, 15.99, 2, 18140, 1588, 11256848, 4071.10, 28.60, 4, 138.182, 4059816, 71.9, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 10.4, 20.59, 11.00, 370, 0, 51324, ON, 18004.18, 37.92, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628982.638, 230.005, 1000, 56.2, 15999436, Linux, 7.9, 5.2, 86.1, 15.99, 1, 18564, 1592, 11256584, 6211.32, 45.53, 4, 138.182, 4059816, 72.0, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 14.9, 20.59, 11.00, 371, 0, 56272, ON, 38233.32, 42.32, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628987.686, 230.005, 1000, 56.2, 15999436, Linux, 7.9, 5.2, 86.1, 15.99, 1, 18564, 1592, 11256584, 6211.32, 45.53, 4, 138.182, 4059816, 72.0, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 14.9, 20.59, 11.00, 371, 0, 56272, ON, 38233.32, 42.32, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628992.734, 230.005, 1000, 56.2, 15999436, Linux, 7.9, 5.2, 86.1, 15.99, 1, 18564, 1592, 11256584, 6211.32, 45.53, 4, 138.182, 4059816, 72.0, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 14.9, 20.59, 11.00, 371, 0, 56272, ON, 38233.32, 42.32, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628997.798, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 1.8, 86.1, 17.10, 1, 18564, 1592, 11256584, 6211.32, 45.53, 4, 138.182, 4059816, 61.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 33.4, 22.84, 11.58, 371, 0, 56272, ON, 38233.32, 42.32, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195629002.846, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 1.8, 86.1, 17.10, 1, 18564, 1592, 11256584, 6211.32, 45.53, 4, 138.182, 4059816, 61.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 33.4, 22.84, 11.58, 371, 0, 56272, ON, 38233.32, 42.32, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195629007.898, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 1.8, 86.1, 17.10, 1, 18564, 1592, 11256584, 6211.32, 45.53, 4, 138.182, 4059816, 61.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 33.4, 22.84, 11.58, 371, 0, 56272, ON, 38233.32, 42.32, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195629014.778, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 1.8, 86.1, 17.10, 1, 18564, 1592, 11256584, 6211.32, 45.53, 4, 138.182, 4059816, 61.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 33.4, 22.84, 11.58, 371, 0, 56272, ON, 38233.32, 42.32, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195629019.829, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 1.8, 86.1, 17.10, 1, 19032, 1712, 11256476, 6174.97, 73.30, 4, 138.182, 4059816, 61.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 33.4, 22.84, 11.58, 371, 0, 59304, ON, 77812.81, 61.00, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195629024.881, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 1.8, 86.1, 17.10, 1, 19032, 1712, 11256476, 6174.97, 73.30, 4, 138.182, 4059816, 61.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 33.4, 22.84, 11.58, 371, 0, 59304, ON, 77812.81, 61.00, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195629029.933, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 1.8, 86.1, 17.10, 1, 19032, 1712, 11256476, 6174.97, 73.30, 4, 138.182, 4059816, 61.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 33.4, 22.84, 11.58, 371, 0, 59304, ON, 77812.81, 61.00, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195629034.983, 230.005, 1000, 56.2, 15999436, Linux, 3.6, 1.8, 86.1, 17.10, 1, 19032, 1712, 11256476, 6174.97, 73.30, 4, 138.182, 4059816, 61.2, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 33.4, 22.84, 11.58, 371, 0, 59304, ON, 77812.81, 61.00, 10553, 9943, 80.6, 73.4, 4312, 4194, 73.4, 78.8, 
